1.550000000000000044e+00,1.583883967636556145e+00,2.219332619548736396e+00,9.484353157243756716e-01,-2.933304604713669050e-01
1.370000000000000107e+00,-9.799429400774354315e-01,-8.816331340176455922e-02,-1.871722566753106332e+00,-1.218765063574482443e+00
1.190000000000000169e+00,-1.570967153817169004e+00,-6.732395439989929953e-01,-2.468694763635344902e+00,-1.184397206357832744e+00
1.010000000000000231e+00,-1.663552167725600217e+00,-9.154903569606662739e-01,-2.411613978490533938e+00,-6.266738772102919963e-01
8.300000000000002931e-01,-7.005406227455307500e-01,1.744771655876490302e-01,-1.575558411078710419e+00,1.703092078327164971e-01
6.500000000000003553e-01,-2.582618875949796444e-01,7.019094527364772018e-01,-1.218433227926436491e+00,9.948055578469710003e-01
4.700000000000004174e-01,8.538607287880750629e-01,2.055998005167668286e+00,-3.482765475915182707e-01,1.651618779463394748e+00
2.900000000000004796e-01,1.302905215585516974e+00,2.089529707517439494e+00,5.162807236535945643e-01,1.938378838141119775e+00
1.100000000000005418e-01,1.322635950020586870e+00,2.020487034985980479e+00,6.247848650551932614e-01,1.670458199687383072e+00
-6.999999999999939604e-02,9.945444168844241872e-01,1.699376713563885311e+00,2.897121202049631195e-01,7.737797841583481384e-01
-2.499999999999993339e-01,-2.256349337607143624e-01,6.893348709611325509e-01,-1.140604738482561054e+00,-5.903912492018934532e-01
-4.299999999999992717e-01,-1.089323245765377424e+00,-2.320879242364902173e-01,-1.946558567294264686e+00,-2.005526858954488123e+00
-6.099999999999992095e-01,-1.054829175027530264e+00,-2.332594796215184396e-01,-1.876398870433542143e+00,-2.983563836349207854e+00
-7.899999999999989253e-01,-1.007574392918940687e+00,-4.789013337275714877e-01,-1.536247452110309997e+00,-3.205003512283903344e+00
-9.699999999999990852e-01,-8.656704101054667477e-01,1.172054949491298514e-01,-1.848546315160063624e+00,-2.588701048862201315e+00
-1.149999999999999245e+00,-6.839922208353276245e-01,1.203979648758304100e+00,-2.571964090428959793e+00,-1.191700177702678332e+00
-1.329999999999998961e+00,-4.403999201414958153e-01,6.831808255171912814e-01,-1.563980665800182912e+00,9.186071046503250237e-01
-1.509999999999998677e+00,7.961752421182546335e-01,1.639028195549861122e+00,-4.667771131335197304e-02,3.743390200804721957e+00
