-3.100000000000000089e+00,4.785478967976874998e-02,3.454079818299149451e-03,6.440285783559929200e-05
-3.000000000000000000e+00,1.398724005154283745e-01,9.642470120496682284e-03,6.995374842722057451e-05
-2.900000000000000355e+00,3.864612785741017298e-01,2.638557946907926777e-02,7.652366910138042044e-05
-2.800000000000000266e+00,9.999428923500475186e-01,6.917769338857793215e-02,8.513578489965922813e-05
-2.700000000000000178e+00,2.381171185315500427e+00,1.719931344868919076e-01,9.810043986036021124e-05
-2.600000000000000089e+00,5.070239188787894591e+00,4.024390132387756225e-01,1.205955752703324890e-04
-2.500000000000000000e+00,9.316718153921211609e+00,8.778879766385583316e-01,1.638085335153860456e-04
-2.400000000000000355e+00,1.445316908384682897e+01,1.761670455914132738e+00,2.507434831877652925e-04
-2.300000000000000266e+00,1.916741748322028371e+01,3.198849927361180345e+00,4.261573736896728803e-04
-2.200000000000000178e+00,2.262883917234941222e+01,5.181540156770337191e+00,7.722072301374893755e-04
-2.100000000000000089e+00,2.483963262694894780e+01,7.460412248222992204e+00,1.430990592188319255e-03
-2.000000000000000000e+00,2.616283055172349137e+01,9.658987209007719343e+00,2.634076236041060781e-03
-1.900000000000000133e+00,2.694254231870403160e+01,1.149913781373333954e+01,4.737652446895612712e-03
-1.800000000000000044e+00,2.740760470550213057e+01,1.289710459215134364e+01,8.261167582501727225e-03
-1.700000000000000178e+00,2.769230734221045509e+01,1.390290364940808310e+01,1.392915188813681482e-02
-1.600000000000000089e+00,2.787231742421048963e+01,1.461066759683376048e+01,2.272189131597990297e-02
-1.500000000000000000e+00,2.799019652475643838e+01,1.510859170026156484e+01,3.594995569792258649e-02
-1.400000000000000133e+00,2.807032525539046119e+01,1.546413313001572298e+01,5.537443383790696672e-02
-1.300000000000000044e+00,2.812706825386864651e+01,1.572482940449229005e+01,8.338740391707899491e-02
-1.200000000000000178e+00,2.816912937051021615e+01,1.592297596889421563e+01,1.232319793671665664e-01
-1.100000000000000089e+00,2.820185429517161424e+01,1.607989107288284458e+01,1.791726843300756045e-01
-1.000000000000000000e+00,2.822847343469653225e+01,1.620902313156781105e+01,2.564411353202511457e-01
-9.000000000000000222e-01,2.825083872381210881e+01,1.631826330562252636e+01,3.607251219887808169e-01
-8.000000000000000444e-01,2.826993082336375451e+01,1.641183764981951754e+01,4.970076501923270662e-01
-7.000000000000000666e-01,2.828623406292475195e+01,1.649185174020095701e+01,6.677487495390432848e-01
-6.000000000000000888e-01,2.829999395069742008e+01,1.655939844407843253e+01,8.707247715856625270e-01
-5.000000000000000000e-01,2.831136520828709990e+01,1.661520115021747301e+01,1.097185629000263507e+00
-4.000000000000000222e-01,2.832047677641069683e+01,1.665988989374045559e+01,1.331170005850323967e+00
-3.000000000000000444e-01,2.832744808269115211e+01,1.669406018593167929e+01,1.550660040092899372e+00
-2.000000000000000111e-01,2.833238380888030150e+01,1.671823751534880031e+01,1.730732097370513145e+00
