1.000000000000000021e-03,5.074048215192306088e-05,4.097581091855317936e-05,9.813331303121231031e-05,9.158372208162290917e-05
1.000000000000000000e+00,5.021068249601512434e-02,4.216275052797868739e-02,9.780625895098182809e-02,9.148649550928666940e-02
1.584893192461113598e+00,7.896655154496556861e-02,6.653519190859924493e-02,1.547215697511603594e-01,1.448165634469091856e-01
2.511886431509580131e+00,1.236490276066604110e-01,1.047353196293840938e-01,2.444824044333984148e-01,2.290657658988664025e-01
3.981071705534973137e+00,1.922919190228356001e-01,1.642401137222009311e-01,3.856685731036293419e-01,3.619226178532244376e-01
6.309573444801933384e+00,2.958802302192680145e-01,2.560601139418281491e-01,6.067893077066344176e-01,5.708381372259907494e-01
1.000000000000000000e+01,4.480310205862565454e-01,3.957825714080058788e-01,9.508694886197872620e-01,8.979409921805370232e-01
1.584893192461114175e+01,6.603733524861752358e-01,6.037211456402076237e-01,1.480664555944827043e+00,1.407199600526979566e+00
2.511886431509580930e+01,9.239778591008303010e-01,9.012815495030110924e-01,2.281710731326711539e+00,2.195676770011857570e+00
3.981071705534973404e+01,1.250703731707744737e+00,1.323313549621985885e+00,3.480904811870374260e+00,3.395815208745858627e+00
6.309573444801932851e+01,1.636937972383492479e+00,1.914519397801910827e+00,5.242801683625685882e+00,5.194622844070579504e+00
1.000000000000000000e+02,2.108399050355188820e+00,2.749877006031852034e+00,7.787895590166272086e+00,7.845550465499115944e+00
