1.550000000000000044e+00,1.432806342561606439e+00,3.265464378787898081e+00,-3.998516936646854258e-01
1.370000000000000107e+00,-6.551703929841771190e-01,1.059643362390145116e+00,-2.369984148358499354e+00
1.190000000000000169e+00,-4.925136598222829010e-01,1.698934837104953965e+00,-2.683962156749519767e+00
1.010000000000000231e+00,-1.735924870704223855e+00,-4.129402512653642665e-01,-3.058909490143083332e+00
8.300000000000002931e-01,-1.027057563543280150e+00,4.430869455432865506e-02,-2.098423821640888587e+00
6.500000000000003553e-01,-7.716124496464513705e-01,1.480165295650036905e-01,-1.691241428857906293e+00
4.700000000000004174e-01,2.774026976099461805e-01,1.578247315092294878e+00,-1.023441919872402739e+00
2.900000000000004796e-01,1.641374088635624506e+00,2.480121763641303545e+00,8.026264136299458007e-01
1.100000000000005418e-01,1.410100906600971093e+00,2.476121032855906456e+00,3.440807803460357861e-01
-6.999999999999939604e-02,7.932935430706327118e-01,1.865565438290128775e+00,-2.789783521488635731e-01
-2.499999999999993339e-01,-9.735759471608626536e-02,6.903727470168939950e-01,-8.850879364490665813e-01
-4.299999999999992717e-01,-6.098033074907058815e-01,4.290537910462596249e-01,-1.648660406027671499e+00
-6.099999999999992095e-01,-9.966232863263304598e-01,6.275972480256355457e-01,-2.620843820678296687e+00
-7.899999999999989253e-01,-3.354741866827283814e-01,7.016013925380618632e-01,-1.372549765903518626e+00
-9.699999999999990852e-01,-5.522747699828265411e-01,9.520197644425808514e-01,-2.056569304408233823e+00
-1.149999999999999245e+00,-1.287500155111489075e+00,1.472182767554723659e+00,-4.047183077777702032e+00
-1.329999999999998961e+00,-9.981807916167404482e-01,1.001751097404237401e+00,-2.998112680637718519e+00
-1.509999999999998677e+00,7.224172491945058949e-01,1.966981521451189208e+00,-5.221470230621771957e-01
