1.000000000000000021e-03,-8.188404858854517058e-04,-5.612795959838045483e-04,-4.482852220651353044e-04,-3.043712977631052460e-04
1.000000000000000000e+00,-8.023228200604318738e-01,-5.503785723817518072e-01,-4.428420412918264160e-01,-3.005949499832363814e-01
1.584893192461113598e+00,-1.256147229934027054e+00,-8.637340842262054563e-01,-6.964387360189507881e-01,-4.726035929510506994e-01
2.511886431509580131e+00,-1.956892198816712281e+00,-1.347320590340926216e+00,-1.090423451126148580e+00,-7.409144293134852788e-01
3.981071705534973137e+00,-3.015885627524270696e+00,-2.083272433231925902e+00,-1.695516813073594697e+00,-1.153727791493098565e+00
6.309573444801933384e+00,-4.578119915303674681e+00,-3.177856927707059853e+00,-2.608707347885471428e+00,-1.778399778619281779e+00
1.000000000000000000e+01,-6.796309559754158514e+00,-4.749810730858484931e+00,-3.950391538231043498e+00,-2.700420737825999229e+00
1.584893192461114175e+01,-9.785879518999795579e+00,-6.900974021758592869e+00,-5.848630967005621351e+00,-4.014130356850104775e+00
2.511886431509580930e+01,-1.355754610444516040e+01,-9.668612603990517584e+00,-8.432585359628811617e+00,-5.807433636112781628e+00
3.981071705534973404e+01,-1.782267841770373096e+01,-1.284281789456696998e+01,-1.160106412318629943e+01,-8.022791779233195086e+00
6.309573444801932851e+01,-2.216383841230286933e+01,-1.612546314361658517e+01,-1.514568680582384630e+01,-1.049180763960436380e+01
1.000000000000000000e+02,-2.623210799780193980e+01,-1.917896403366143332e+01,-1.875729533285228001e+01,-1.296944436431820336e+01
