-1.160000000000000142e+01,3.726890063227017436e-06,1.153517256158309578e-05
-1.120000000000000107e+01,3.904280887478961404e-06,1.407807649345116374e-05
-1.080000000000000071e+01,4.136621367667459026e-06,1.656800946436831623e-05
-1.040000000000000036e+01,4.528980734885834636e-06,1.896170368498317771e-05
-1.000000000000000000e+01,5.928780122399501806e-06,2.127874383361927357e-05
-9.600000000000001421e+00,1.505484196195894242e-05,2.358861805884515661e-05
-9.200000000000001066e+00,8.098286418123379349e-05,2.599021162730252854e-05
-8.800000000000000711e+00,5.299104542388910488e-04,2.859467296278950244e-05
-8.400000000000000355e+00,3.325432143197470936e-03,3.151913420262886234e-05
-8.000000000000000000e+00,1.913232301242739908e-02,3.489934464750987786e-05
-7.600000000000000533e+00,9.989116975732681425e-02,3.895510801710244664e-05
-7.200000000000000178e+00,4.681823883460833891e-01,4.426836077708884432e-05
-6.800000000000000711e+00,1.906459594227249976e+00,5.292481644048052658e-05
-6.400000000000000355e+00,6.166422911121083317e+00,7.284678923413778762e-05
-6.000000000000000000e+00,1.378471676600745432e+01,1.326372754406612842e-04
-5.600000000000000533e+00,2.077276240066946400e+01,3.269797459459766742e-04
-5.200000000000000178e+00,2.450097165107517583e+01,9.395060244887787348e-04
-4.800000000000000711e+00,2.605063826801207227e+01,2.733819596911768457e-03
-4.400000000000000355e+00,2.666901246624408017e+01,7.546620226217548577e-03
-4.000000000000000000e+00,2.692814827801308653e+01,1.929650790996051413e-02
-3.600000000000000089e+00,2.704509976708078156e+01,4.532189332409064519e-02
-3.200000000000000178e+00,2.710099465804854901e+01,9.748201001059664250e-02
-2.800000000000000266e+00,2.712690330739962974e+01,1.918018216578221136e-01
-2.400000000000000355e+00,2.713439345201996744e+01,3.451324882006168160e-01
-2.000000000000000000e+00,2.712626449574980825e+01,5.681635364324533199e-01
-1.600000000000000089e+00,2.710005280452985232e+01,8.565610449698612960e-01
-1.200000000000000178e+00,2.704861855305757956e+01,1.184918100770804283e+00
-8.000000000000000444e-01,2.695940307746300846e+01,1.508937498998474958e+00
-4.000000000000000222e-01,2.681333737739072376e+01,1.777731401875237705e+00
0.000000000000000000e+00,2.658493201069828160e+01,1.951620344098181636e+00
4.000000000000000222e-01,2.624642332706829251e+01,2.016029951168119005e+00
8.000000000000000444e-01,2.577949910006483947e+01,1.983307426626990111e+00
1.200000000000000178e+00,2.519392316042507929e+01,1.881513085192831891e+00
1.600000000000000089e+00,2.454066379629613692e+01,1.737735180032051741e+00
2.000000000000000000e+00,2.390032517305559168e+01,1.566856101861857642e+00
2.400000000000000355e+00,2.334729709918550355e+01,1.372000498724124107e+00
2.800000000000000266e+00,2.291922537607993249e+01,1.153832088128414757e+00
3.200000000000000178e+00,2.261457147891082897e+01,9.199765658122749379e-01
3.600000000000000089e+00,2.240957775589140866e+01,6.873975302390089581e-01
4.000000000000000000e+00,2.227537119420938083e+01,4.770380844991817249e-01
4.400000000000000355e+00,2.218682398689251301e+01,3.055763750128281941e-01
4.800000000000000711e+00,2.212449027678081848e+01,1.799640198767882282e-01
5.200000000000000178e+00,2.207286845292530941e+01,9.721697271588558564e-02
5.600000000000000533e+00,2.201646447893989134e+01,4.811784085766435126e-02
6.000000000000000000e+00,2.193233758932723276e+01,2.182072828601500092e-02
6.400000000000000355e+00,2.177294881951424799e+01,9.080507094694212356e-03
6.800000000000000711e+00,2.142113381575564546e+01,3.485422833227058703e-03
7.200000000000000178e+00,2.057149767533240592e+01,1.252432325260510737e-03
7.600000000000000533e+00,1.848710163413991125e+01,4.392615525095067142e-04
8.000000000000000000e+00,1.402440908002373732e+01,1.665706057196736367e-04
8.400000000000000355e+00,7.643407905591437235e+00,8.021676065617100448e-05
8.800000000000000711e+00,2.801055539383290327e+00,5.248756589359970803e-05
9.200000000000001066e+00,7.699688771716450830e-01,4.187187755411159173e-05
9.600000000000001421e+00,1.791702688810348221e-01,3.607402732086484320e-05
1.000000000000000000e+01,3.738420625746252668e-02,3.167649502699987352e-05
1.040000000000000036e+01,7.156952736864230502e-03,2.771334982609729991e-05
1.080000000000000071e+01,1.275433832170769222e-03,2.387144042437228109e-05
1.120000000000000107e+01,2.168165476490457877e-04,2.005208846744821471e-05
1.160000000000000142e+01,3.858365341669056647e-05,1.627842691753755844e-05
