1.000000000000000021e-03,-5.977667443473569470e-06,-1.413014757232649205e-05,1.476429835689937344e-05,1.007155051786271346e-05
1.000000000000000000e+00,-8.253269649606475092e-03,-1.266559668184418473e-02,1.446420492457367417e-02,9.151386490598985984e-03
1.584893192461113598e+00,-1.357506361757195371e-02,-2.041822304679833874e-02,2.271370198656097808e-02,1.435491530752647932e-02
2.511886431509580131e+00,-2.273592194161667621e-02,-3.320961490103894326e-02,3.547340100875508162e-02,2.237857134866257439e-02
3.981071705534973137e+00,-3.900755815336139770e-02,-5.468558230277961035e-02,5.493673894862006329e-02,3.455477230738036171e-02
6.309573444801933384e+00,-6.887890221580045269e-02,-9.152843044486540236e-02,8.394679511757723034e-02,5.255229667728412990e-02
1.000000000000000000e+01,-1.254140125028301578e-01,-1.561602644011548524e-01,1.255831725058881299e-01,7.802680355696113568e-02
1.584893192461114175e+01,-2.383187865961113872e-01,-2.744603302571306802e-01,1.795915208931712914e-01,1.099484112877491260e-01
2.511886431509580930e+01,-4.858517259584579362e-01,-5.092116249101710235e-01,2.259102049449182581e-01,1.326873488207588325e-01
3.981071705534973404e+01,-9.142338292397367283e-01,-8.992970842249508046e-01,2.651395352451549337e-01,1.464310226941824000e-01
6.309573444801932851e+01,-1.608213961859908947e+00,-1.508504249038505218e+00,2.724240830350574960e-01,1.345064894909567821e-01
1.000000000000000000e+02,-2.620982244379161941e+00,-2.368411173838983252e+00,2.174037484008956300e-01,8.149729873070006569e-02
