1.550000000000000044e+00,1.327994411793086638e+00,2.897815344659711911e+00,-2.418265210735388582e-01,-1.499631993582685729e-01
1.370000000000000107e+00,-8.729226813885027081e-01,2.398915019424402717e-01,-1.985736864719445771e+00,-1.272950035515770351e+00
1.190000000000000169e+00,-1.379346185395608604e+00,-5.016909761771156523e-02,-2.708523273173505608e+00,-1.332829989386206559e+00
1.010000000000000231e+00,-1.696803862581255151e+00,-2.146793181235458203e-01,-3.178928407038964732e+00,-8.004977104813033595e-01
8.300000000000002931e-01,-5.565866106527052048e-01,4.612818321713920700e-01,-1.574455053476802480e+00,1.845955854838995935e-02
6.500000000000003553e-01,-2.358089497345410290e-01,8.227355046046727072e-01,-1.294353404073754765e+00,8.979154703274297988e-01
4.700000000000004174e-01,1.165510533977550889e+00,2.151115498679311511e+00,1.799055692757898783e-01,1.628216055489464464e+00
2.900000000000004796e-01,1.407022053692001951e+00,2.340658772512727914e+00,4.733853348712759868e-01,1.986476873448987712e+00
1.100000000000005418e-01,1.288216228480293823e+00,2.145581245795013192e+00,4.308512111655743992e-01,1.760264050649068102e+00
-6.999999999999939604e-02,1.211372684499998575e+00,1.811956194495841554e+00,6.107891745041553744e-01,8.517648750825406179e-01
-2.499999999999993339e-01,-5.651289661556115895e-01,2.663979795784504612e-01,-1.396655911889673529e+00,-5.728723214532029928e-01
-4.299999999999992717e-01,-5.805434887022229429e-01,4.411120686567623350e-01,-1.602199046061208332e+00,-2.052678635942583263e+00
-6.099999999999992095e-01,-2.942053226582991066e+00,-1.375810621483437135e+00,-4.508295831682544552e+00,-3.045677447195548559e+00
-7.899999999999989253e-01,-7.909219046973186007e-01,4.827565084507285387e-01,-2.064600317845365574e+00,-3.208370983641214202e+00
-9.699999999999990852e-01,-1.798125938138447122e+00,5.383613427979269117e-01,-4.134613219074821266e+00,-2.467853201694880649e+00
-1.149999999999999245e+00,4.724758876303676303e-01,2.372578168984366354e+00,-1.427626393723631093e+00,-8.995537341511320450e-01
-1.329999999999998961e+00,-1.301544753250783171e-01,1.564394849687474665e+00,-1.824703800337631243e+00,1.415874262112920112e+00
-1.509999999999998677e+00,1.378415670383559721e+00,2.874863054164263687e+00,-1.180317133971445220e-01,4.473773445877123223e+00
