2.000000000000000000e+01,1.441023081861200161e+01,2.348271825079891784e+01,7.871986618158133275e-01
4.000000000000000000e+01,9.744608592236037481e+00,1.531191121646692288e+01,7.867962308554132811e-01
6.000000000000000000e+01,7.303867717838219420e+00,1.131394465736742561e+01,7.861268884970962212e-01
8.000000000000000000e+01,5.831628490422535727e+00,8.963268627260411847e+00,7.851926862603386681e-01
1.000000000000000000e+02,4.851736814271179199e+00,7.418956140318766046e+00,7.839964717966330099e-01
1.200000000000000000e+02,4.154046924186205914e+00,6.327680310245719753e+00,7.825418649029636242e-01
1.400000000000000000e+02,3.632605948890721415e+00,5.515874042360735530e+00,7.808332273657625500e-01
1.600000000000000000e+02,3.228443737664776769e+00,4.888482767378487637e+00,7.788756271227437189e-01
1.800000000000000000e+02,2.906197222474937725e+00,4.389129211345021986e+00,7.766747973107057668e-01
2.000000000000000000e+02,2.643394650487973507e+00,3.982274012448050460e+00,7.742370908337958824e-01
2.200000000000000000e+02,2.425080572659021882e+00,3.644408911873919799e+00,7.715694311372756076e-01
2.400000000000000000e+02,2.240919420719322819e+00,3.359365648263734627e+00,7.686792599062797215e-01
2.600000000000000000e+02,2.083541122904342124e+00,3.115659951642157921e+00,7.655744824254018255e-01
2.800000000000000000e+02,1.947549483575472529e+00,2.904910535228277801e+00,7.622634113372495079e-01
3.000000000000000000e+02,1.828903224100164593e+00,2.720857741142745923e+00,7.587547095236901740e-01
3.200000000000000000e+02,1.724516045464774550e+00,2.558732355094528454e+00,7.550573328062526457e-01
3.400000000000000000e+02,1.631990386862625098e+00,2.414837040618977859e+00,7.511804731211046970e-01
3.600000000000000000e+02,1.549435518349462360e+00,2.286261295665592552e+00,7.471335027760872549e-01
3.800000000000000000e+02,1.475340379549872072e+00,2.170682758403585932e+00,7.429259203369564801e-01
4.000000000000000000e+02,1.408482868296301316e+00,2.066225817144229371e+00,7.385672986272684426e-01
4.200000000000000000e+02,1.347863949771643810e+00,1.971359130850569574e+00,7.340672352579180604e-01
4.400000000000000000e+02,1.292659010707175593e+00,1.884820117165630915e+00,7.294353060321556725e-01
4.600000000000000000e+02,1.242181414263943129e+00,1.805558477730651035e+00,7.246810215029486635e-01
4.800000000000000000e+02,1.195854829370990302e+00,1.732693387912687122e+00,7.198137868895004843e-01
5.000000000000000000e+02,1.153191965173550049e+00,1.665480643693806329e+00,7.148428654965788276e-01
5.200000000000000000e+02,1.113778045076863066e+00,1.603287164943045795e+00,7.097773457170331035e-01
5.400000000000000000e+02,1.077257831976841107e+00,1.545571002644807734e+00,7.046261116432583904e-01
5.600000000000000000e+02,1.043325344971746116e+00,1.491865512195655885e+00,6.993978172620485267e-01
5.800000000000000000e+02,1.011715637715215887e+00,1.441766714044423470e+00,6.941008641629498044e-01
6.000000000000000000e+02,9.821981715459116025e-01,1.394923117172974791e+00,6.887433826523459146e-01
6.200000000000000000e+02,9.545714335613464385e-01,1.351027463191156741e+00,6.833332161334859656e-01
6.400000000000000000e+02,9.286585348397879969e-01,1.309809981081622166e+00,6.778779085865105358e-01
6.600000000000000000e+02,9.043035864893189668e-01,1.271032839674279824e+00,6.723846949630019054e-01
6.800000000000000000e+02,8.813686975726264805e-01,1.234485556875264400e+00,6.668604942948075376e-01
7.000000000000000000e+02,8.597314737071704016e-01,1.199981178532716353e+00,6.613119053070937170e-01
7.200000000000000000e+02,8.392829214156849460e-01,1.167353080505895147e+00,6.557452043205458381e-01
7.400000000000000000e+02,8.199256833403834044e-01,1.136452278501365321e+00,6.501663452265327159e-01
7.600000000000000000e+02,8.015725448360266903e-01,1.107145154045197089e+00,6.445809613203734578e-01
7.800000000000000000e+02,7.841451643850749775e-01,1.079311523382475713e+00,6.389943687839627628e-01
8.000000000000000000e+02,7.675729895807670289e-01,1.052842990453162209e+00,6.334115716148946973e-01
8.200000000000000000e+02,7.517923277278959482e-01,1.027641536358514518e+00,6.278372678093058212e-01
8.400000000000000000e+02,7.367455458838212401e-01,1.003618306629605605e+00,6.222758566157615689e-01
8.600000000000000000e+02,7.223803797475891741e-01,9.806925646766662119e-01,6.167314466888451641e-01
