1.550000000000000044e+00,2.227799506594628998e+00,3.799721910098573741e+00,6.558771030906844768e-01
1.370000000000000107e+00,-1.503896159820160561e+00,-3.800631288158683452e-01,-2.627729190824453109e+00
1.190000000000000169e+00,-2.170658288011365844e+00,-8.348625257348151196e-01,-3.506454050287915791e+00
1.010000000000000231e+00,-2.117966208905191827e+00,-6.126986652415465917e-01,-3.623233752568836952e+00
8.300000000000002931e-01,-5.279489924565907710e-01,4.849749322947313201e-01,-1.540872917207912973e+00
6.500000000000003553e-01,8.865930508233395291e-02,1.167750374697102300e+00,-9.904317645324342001e-01
4.700000000000004174e-01,1.543690883958185545e+00,2.527166618129310205e+00,5.602151497870612173e-01
2.900000000000004796e-01,1.621170699238149604e+00,2.535519268952048044e+00,7.068221295242508306e-01
1.100000000000005418e-01,1.225775199258494874e+00,2.081521211772628721e+00,3.700291867443613048e-01
-6.999999999999939604e-02,9.323452722014853311e-01,1.534990590352625084e+00,3.296999540503456338e-01
-2.499999999999993339e-01,-8.647022293987860486e-01,-3.833045764396712796e-02,-1.691074001153604955e+00
-4.299999999999992717e-01,-6.976210396378906831e-01,3.277066084080791919e-01,-1.722948687683860447e+00
-6.099999999999992095e-01,-2.828027070554294031e+00,-1.288039625156642831e+00,-4.368014515951944787e+00
-7.899999999999989253e-01,-5.757654399842073722e-01,6.863315513359992126e-01,-1.837862431304413846e+00
-9.699999999999990852e-01,-1.675787444004755544e+00,6.435205450758023638e-01,-3.995095433085313452e+00
-1.149999999999999245e+00,3.688011102378416228e-01,2.280463376344906923e+00,-1.542861155869223566e+00
-1.329999999999998961e+00,-3.567708856643521664e-01,1.344376474991262560e+00,-2.057918246319967004e+00
-1.509999999999998677e+00,1.606914543276173335e+00,3.119687273814012674e+00,9.414181273833377439e-02
