1.550000000000000044e+00,2.185771014482814412e+00,3.001175267271055880e+00,1.370366761694573388e+00
1.370000000000000107e+00,-1.585841896134100315e+00,-6.931482349012116906e-01,-2.478535557366988940e+00
1.190000000000000169e+00,-2.243577374191449980e+00,-1.301333650336975012e+00,-3.185821098045924504e+00
1.010000000000000231e+00,-1.973719544300894135e+00,-1.157512118719452365e+00,-2.789926969882335683e+00
8.300000000000002931e-01,-6.086342929827832648e-01,2.599856599076839636e-01,-1.477254245873250493e+00
6.500000000000003553e-01,7.951804399978756877e-02,1.026506270956418110e+00,-8.674701829568427502e-01
4.700000000000004174e-01,1.211805185147119213e+00,2.402988525856727176e+00,2.062184443751124280e-02
2.900000000000004796e-01,1.486774731831221219e+00,2.260186167784315803e+00,7.133632958781265243e-01
1.100000000000005418e-01,1.245503915209942969e+00,1.926299591461773986e+00,5.647082389581117301e-01
-6.999999999999939604e-02,7.252153068781420631e-01,1.436464676607666302e+00,1.396593714861798022e-02
-2.499999999999993339e-01,-5.023354748404569303e-01,3.861137701261817545e-01,-1.390784719807095726e+00
-4.299999999999992717e-01,-1.200200469548124982e+00,-3.398837792065433905e-01,-2.060517159889706296e+00
-6.099999999999992095e-01,-9.667029917692656626e-01,-1.537562026660669323e-01,-1.779649780872464504e+00
-7.899999999999989253e-01,-8.407969560911835449e-01,-3.059429723768977705e-01,-1.375650939805469264e+00
-9.699999999999990852e-01,-7.999651439768391548e-01,1.761414393947323687e-01,-1.776071727348410567e+00
-1.149999999999999245e+00,-8.289697088691776461e-01,1.072162080459292621e+00,-2.730101498197647913e+00
-1.329999999999998961e+00,-6.764590120902935766e-01,4.674846698589844030e-01,-1.820402694039571667e+00
-1.509999999999998677e+00,1.049550470323026508e+00,1.888637502305124505e+00,2.104634383409284548e-01
