1.000000000000000021e-03,-4.918407573200056504e-04,-1.287431112189096893e-04,-2.053429002160100936e-04,3.951108766386823845e-05
1.000000000000000000e+00,-4.783264445440806867e-01,-1.239207099762040798e-01,-1.987468703419494886e-01,4.127267203196538503e-02
1.584893192461113598e+00,-7.453519932338394938e-01,-1.937628808229874267e-01,-3.116887401896519805e-01,6.656406167812178865e-02
2.511886431509580131e+00,-1.151955044365877256e+00,-2.988782225946238214e-01,-4.837011082781543791e-01,1.069254400088937018e-01
3.981071705534973137e+00,-1.756019115240974315e+00,-4.547210202109113197e-01,-7.424969124967617518e-01,1.755390816020963030e-01
6.309573444801933384e+00,-2.620266610295715282e+00,-6.763857491177134307e-01,-1.118297901807181916e+00,2.910961829819598279e-01
1.000000000000000000e+01,-3.792542820066415743e+00,-9.696984793844478645e-01,-1.638559538150985873e+00,4.928311730361372156e-01
1.584893192461114175e+01,-5.267660266574551997e+00,-1.316879567938883611e+00,-2.304032343502086633e+00,8.494783162665839882e-01
2.511886431509580930e+01,-6.953497739985436965e+00,-1.646939665308281064e+00,-3.062962977648481910e+00,1.493880595646658094e+00
3.981071705534973404e+01,-8.576805162363882573e+00,-1.802070604126186026e+00,-3.702539747435707795e+00,2.636860203941381542e+00
6.309573444801932851e+01,-9.875646623360125886e+00,-1.569267606268851978e+00,-3.905339971253255271e+00,4.605376895448159758e+00
1.000000000000000000e+02,-1.064520268855798690e+01,-7.029839263000781102e-01,-3.265879399380423820e+00,7.804994222392110714e+00
