1.000000000000000021e-03,-7.073689208425548713e-04,-2.647683844827497524e-04,-2.899477161690811045e-04,-3.560403172286896734e-05
1.000000000000000000e+00,-6.908825415819137561e-01,-2.589156783207897661e-01,-2.838320982355924116e-01,-3.192832900617759151e-02
1.584893192461113598e+00,-1.080835918644510230e+00,-4.048988132068984669e-01,-4.458578781147650716e-01,-4.908339717908916100e-02
2.511886431509580131e+00,-1.679092122744918925e+00,-6.286887839148960211e-01,-6.943026435132821916e-01,-7.382880731753971304e-02
3.981071705534973137e+00,-2.579236453138520346e+00,-9.640000095363632227e-01,-1.072108796558012500e+00,-1.058393169883515839e-01
6.309573444801933384e+00,-3.893105763329316460e+00,-1.451432685069619311e+00,-1.629571316921868629e+00,-1.415687402278535956e-01
1.000000000000000000e+01,-5.726893012107410641e+00,-2.124739071182546013e+00,-2.420101254259037660e+00,-1.634281093984100153e-01
1.584893192461114175e+01,-8.125044189360153268e+00,-2.987758763546423779e+00,-3.473325317034863247e+00,-1.217599697784805812e-01
2.511886431509580930e+01,-1.100013470284764594e+01,-3.973603619775758489e+00,-4.751331635515867902e+00,9.656126437172929400e-02
3.981071705534973404e+01,-1.395670076755709488e+01,-4.862595281942986958e+00,-5.990712729086254740e+00,7.281846476235500631e-01
6.309573444801932851e+01,-1.653859625678168754e+01,-5.360725638970166074e+00,-6.750502808079232864e+00,2.144223029941827008e+00
1.000000000000000000e+02,-1.835506573028953881e+01,-5.153304525416757542e+00,-6.431159776540170014e+00,4.842676535255975523e+00
